should_axis,actual_axis
-13.789472855347475,-13.789047241210938
-13.789472855347475,-13.789047241210938
-13.789472855347475,-13.789169311523438
-13.789472855347475,-13.789169311523438
-13.789472855347475,-13.789169311523438
-13.789472855347475,-13.789291381835938
-13.789472855347475,-13.789291381835938
-13.789472855347475,-13.789291381835938
-13.789472855347475,-13.789413452148438
-13.789472855347475,-13.789413452148438
-13.789472855347475,-13.789413452148438
-13.789472855347475,-13.789413452148438
-13.789472855347475,-13.789413452148438
-13.789472855347475,-13.789413452148438
-13.789472855347475,-13.789535522460938
-13.789472855347475,-13.789535522460938
-13.789472855323288,-13.789535522460938
-13.788629794064509,-13.789535522460938
-13.783420431946585,-13.789657592773438
-13.77124979499834,-13.789657592773438
-13.751110940875328,-13.789657592773438
-13.72295484959013,-13.789657592773438
-13.687835717640924,-13.789657592773438
-13.647171987358258,-13.789657592773438
-13.602462806863366,-13.789657592773438
-13.555635440412104,-13.789314270019531
-13.507450229493651,-13.787149429321289
-13.457819515967856,-13.770538330078125
-13.406251604015907,-13.760986328125
-13.348920022532907,-13.729717254638672
-13.280213534587359,-13.700132369995117
-13.200780347653097,-13.660615921020508
-13.115919222324724,-13.621007919311523
-13.030322360096884,-13.582275390625
-12.941186126053832,-13.520259857177734
-12.847461082271751,-13.47262954711914
-12.749125087610818,-13.411190032958984
-12.645113368229898,-13.34665298461914
-12.5368191360033,-13.29509162902832
-12.422024639566986,-13.204208374023438
-12.301529436330986,-13.115388870239258
-12.17743065562781,-13.027641296386719
-12.045188657116615,-12.959470748901367
-11.90943384923425,-12.875974655151367
-11.775834884025773,-12.771211624145508
-11.64287255373135,-12.658557891845703
-11.51051863411451,-12.559907913208008
-11.377639621466333,-12.423177719116211
-11.244322014769734,-12.297788619995117
-11.111877856173349,-12.183603286743164
-10.979043961123486,-12.048974990844727
-10.846019905493673,-11.925518035888672
-10.712881943800157,-11.795602798461914
-10.58000874250346,-11.677108764648438
-10.447148274137849,-11.548849105834961
-10.314740514717048,-11.4090576171875
-10.181819982556288,-11.291852951049805
-10.048580574976341,-11.164276123046875
-9.915593885469914,-11.028341293334961
-9.783348609660061,-10.908084869384766
-9.650428073977642,-10.759197235107422
-9.517116281583721,-10.648666381835938
-9.38469952804041,-10.52741813659668
-9.251826189402935,-10.383609771728516
-9.118968073803408,-10.273069381713867
-8.986112867307606,-10.13327407836914
-8.853239665301697,-10.011941909790039
-8.720393453489724,-9.845314025878906
-8.587519144439844,-9.755508422851562
-8.454141891752343,-9.6270751953125
-8.321742158051046,-9.50958251953125
