should_axis,actual_axis
-36.88293533139683,-36.839942932128906
-36.88293533139683,-36.8802375793457
-36.88293533139683,-36.8802375793457
-36.88293533139683,-36.8803596496582
-36.88293533139683,-36.8803596496582
-36.88293533139683,-36.8803596496582
-36.88293533139683,-36.8803596496582
-36.88293533139683,-36.8804817199707
-36.88293533139683,-36.8804817199707
-36.88293533139683,-36.8804817199707
-36.88293533139683,-36.8804817199707
-36.88293533139683,-36.8804817199707
-36.88293533139683,-36.8806037902832
-36.88293533139683,-36.8806037902832
-36.88293533139683,-36.8806037902832
-36.88293533139683,-36.8807258605957
-36.88293533139683,-36.8807258605957
-36.88293533139683,-36.8807258605957
-36.88293533139683,-36.8807258605957
-36.882935331296366,-36.8808479309082
-36.88033548339565,-36.8808479309082
-36.86395121753111,-36.8808479309082
-36.82540446128317,-36.8808479309082
-36.75979630291034,-36.8808479309082
-36.666504864146226,-36.880958557128906
-36.54736411272197,-36.8809700012207
-36.40541849853754,-36.8809700012207
-36.24755172660238,-36.8809700012207
-36.07604715665558,-36.8809700012207
-35.89699107352832,-36.8809700012207
-35.71304376975012,-36.8769645690918
-35.52437482646876,-36.82756423950195
-35.32793627629275,-36.75714874267578
-35.11882424864825,-36.66693878173828
-34.873146636827045,-36.55775451660156
-34.58715669554182,-36.43407440185547
-34.2691346954355,-36.28742218017578
-33.93725920862623,-36.12211227416992
-33.605371685423066,-35.961158752441406
-33.25736500992453,-35.779747009277344
-32.885202621141175,-35.58383560180664
-32.4932397532777,-35.356632232666016
-32.086407546347885,-35.116580963134766
-31.667710670372664,-34.844505310058594
-31.22652213816263,-34.544464111328125
-30.76747341386638,-34.248233795166016
-30.2971865987364,-33.936649322509766
-29.81350587435349,-33.5861930847168
-29.313835531049968,-33.22044372558594
-28.799741749215805,-32.84255599975586
-28.267810172551222,-32.44878387451172
-27.720970713293056,-32.046043395996094
-27.16162427868995,-31.60426139831543
-26.585710053733557,-31.15546989440918
-25.99336093659762,-30.68806266784668
-25.387764206244352,-30.20220947265625
-24.769732522607832,-29.72404670715332
-24.135435515117337,-29.203838348388672
-23.49018029370881,-28.703794479370117
-22.818934284351293,-28.150238037109375
-22.14711690384615,-27.630950927734375
-21.47527393794968,-27.037790298461914
-20.808348972990835,-26.4755802154541
-20.135991506605535,-25.866607666015625
-19.469088848101826,-25.246597290039062
-18.8004831762989,-24.62201690673828
-18.128445672441106,-23.98680305480957
-17.461966162030198,-23.336589813232422
-16.790827210261934,-22.69292640686035
-16.119200293262132,-21.99767303466797
-15.453893311206224,-21.353038787841797
-14.785017852952725,-20.683563232421875
-14.115528260967402,-20.014503479003906
-13.4468535768006,-19.355756759643555
-12.777849155271586,-18.69597816467285
-12.10817552336746,-18.02402114868164
-11.437082590673171,-17.350984573364258
-10.768653298225045,-16.66946792602539
-10.097890096006598,-16.00116729736328
-9.430800611869127,-15.340225219726562
-8.761914709917395,-14.663639068603516
-8.09034007262283,-14.006175994873047
-7.423573363627505,-13.347803115844727
-6.751960397260731,-12.657678604125977
-6.080023978517756,-11.981513977050781
-5.415957839278959,-11.334142684936523
-4.747122809470699,-10.66508674621582
-4.077816547289142,-9.984840393066406
-3.405676574088451,-9.305652618408203
-2.7391308382687405,-8.644901275634766
-2.070303492963662,-7.974391937255859
-1.4011680208094044,-7.311044692993164
-0.7319558825917843,-6.644737243652344
-0.06261964086089009,-5.971490859985352
0.6094736235476119,-5.283977508544922
1.2758827303944698,-4.628904342651367
1.9450112235855523,-3.953603744506836
2.6171365686142427,-3.280191421508789
3.2839639300165553,-2.603107452392578
3.9523500041256057,-1.938934326171875
4.624729072220367,-1.2734737396240234
5.291561324349913,-0.6048603057861328
5.962354495060582,0.05169105902314186
6.632143834157353,0.7499523758888245
7.302532695010396,1.4200536012649536
7.968730570599522,2.1011717319488525
8.639981729596188,2.759622812271118
9.3065072497567,3.4250547885894775
9.975628072835418,4.112450122833252
10.64765582092996,4.7822957038879395
11.314284508245485,5.45788049697876
11.983383012073485,6.145382404327393
12.658712929910157,6.787006855010986
13.32456922883832,7.452820301055908
13.993706782840741,8.110257148742676
14.662790664295775,8.784562110900879
15.329631268430877,9.469916343688965
16.00162832444183,10.13996410369873
16.672136378066874,10.82228946685791
17.339678965135473,11.477057456970215
18.006933635298843,12.14964771270752
18.675500967641163,12.820054054260254
19.344701947785556,13.483550071716309
20.013821379641428,14.172966957092285
20.682876673590723,14.831618309020996
21.352163403843793,15.498885154724121
22.021542147053555,16.168577194213867
22.69277310088124,16.81541633605957
23.359900903744098,17.492441177368164
24.030684317604585,18.35555076599121
24.700093048666044,18.84238624572754
25.36728220513578,19.500614166259766
26.036800364261556,20.161117553710938
26.705776188479714,20.83943748474121
27.37519536853643,21.512723922729492
28.043934874207935,22.183109283447266
28.71360223057672,22.85870361328125
29.382550154681446,23.5413875579834
30.051734420308982,24.22304916381836
30.72110898126368,24.863006591796875
31.391107444114727,25.574106216430664
32.05983021288586,26.211164474487305
32.72939856338682,26.91529655456543
33.397765814626425,27.563039779663086
34.06923866360888,28.23201560974121
34.73651076133933,28.893081665039062
35.407851857298574,29.5611629486084
36.07469035566858,30.24372673034668
36.74387878817411,30.902360916137695
37.41331259850997,31.587385177612305
38.0829046545962,32.26380920410156
38.751661587213654,32.941219329833984
39.42566211980439,33.60118865966797
40.09945467782166,34.25392150878906
40.75294233891316,34.94370651245117
41.38964321324034,35.59844970703125
42.011844462475324,36.280845642089844
42.624563779939145,36.950950622558594
43.22278885929744,37.61512756347656
43.803445799664864,38.294551849365234
44.36692809753903,38.9493293762207
44.9186896922253,39.64495849609375
45.45497142207238,40.264949798583984
45.97759575277721,40.891387939453125
46.48842179506977,41.52412033081055
46.98262093219756,42.150062561035156
47.45866333867845,42.7601318359375
47.92467691734717,43.351959228515625
48.36954198624498,43.93635940551758
48.79635794355531,44.481632232666016
49.20170413686672,45.02849578857422
49.59670188486323,45.57362747192383
49.970767067494435,46.073307037353516
50.324435835282536,46.59029006958008
50.66126412596524,47.07884216308594
50.99073991010854,47.5390510559082
51.31632963251054,48.032386779785156
51.61543944899586,48.444820404052734
