should_axis3,actual_axis3
4.595484786846701,4.593120574951172
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.595484786846701,4.595928192138672
4.59514760017763,4.595928192138672
4.5930116121471425,4.595928192138672
4.587859643760024,4.595928192138672
4.5790175648941664,4.595928192138672
4.566292486283213,4.595928192138672
4.549833733249004,4.595928192138672
4.529940646398075,4.595928192138672
4.507351294140536,4.595632553100586
4.482645816442049,4.594383239746094
4.456512398640555,4.591724395751953
4.429283692476137,4.58807373046875
4.401651660298354,4.582685470581055
4.37316408322699,4.571550369262695
4.343597211400419,4.5581207275390625
4.311894718129144,4.539493560791016
4.274835278758911,4.519784927368164
4.231043193255217,4.499305725097656
4.18263391938844,4.472131729125977
4.133136195788253,4.449361801147461
4.084834193530612,4.418399810791016
4.0371590596192215,4.3907012939453125
3.987759252652792,4.359088897705078
3.9361537170080645,4.331056594848633
3.884453207380357,4.283946990966797
3.833110794549939,4.25330924987793
3.782454414109359,4.20140266418457
3.731935805239564,4.166711807250977
3.6812507561870493,4.123115539550781
3.630610322973724,4.077569961547852
3.579836992038464,4.016162872314453
3.52939896559478,3.9689979553222656
3.4785988962200336,3.9158859252929688
3.4278868979899837,3.870382308959961
3.3774189171956563,3.8306941986083984
3.32688939086593,3.780719757080078
3.2762518583876137,3.722562789916992
3.2256286180513527,3.672046661376953
3.1749889765779415,3.631103515625
3.124383034725445,3.577421188354492
3.0737115396211263,3.5190200805664062
3.0230849761561207,3.467924118041992
2.9724571479575594,3.428121566772461
2.921826418738892,3.379995346069336
2.8712716313871463,3.320423126220703
2.820609101042697,3.276641845703125
2.7699652927545895,3.2168960571289062
2.719240004981116,3.1643104553222656
2.6685412976080323,3.1233692169189453
2.6180699939596885,3.0613460540771484
2.567434887750446,3.0112342834472656
2.5168918613948335,2.968618392944336
2.46619294237172,2.9198360443115234
2.415146641069217,2.865640640258789
2.3648644017516602,2.8133106231689453
2.314308981542157,2.763050079345703
2.263721444431826,2.7163047790527344
2.2129017043168564,2.669097900390625
2.1622123305568994,2.608701705932617
2.1117777853208413,2.5678443908691406
2.0611798587817574,2.51763916015625
2.0105167485702324,2.4599037170410156
1.9598403496202583,2.4070091247558594
