should_axis3,actual_axis3
8.939866129600496,8.935675621032715
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.939866129600496,8.93637752532959
8.93986612959947,8.93637752532959
8.939449695255332,8.93637752532959
8.936838011325737,8.93637752532959
8.93061145749817,8.93637752532959
8.919942140742279,8.93637752532959
8.90497531120437,8.93637752532959
8.885858427408662,8.93637752532959
8.863082385941919,8.93637752532959
8.837524612049217,8.93637752532959
8.810014132107407,8.936257362365723
8.78117072043569,8.934205055236816
8.751261398229149,8.928956031799316
8.721133255931294,8.921048164367676
8.68948194850287,8.909369468688965
8.654839392505746,8.894423484802246
8.616275844935439,8.875863075256348
8.569819759219971,8.85002613067627
8.51878679038914,8.830117225646973
8.465604130606634,8.800501823425293
8.411856560632549,8.775261878967285
8.355734073125836,8.744505882263184
8.29576263046776,8.705897331237793
8.232623355140829,8.675724983215332
8.167318264622596,8.634087562561035
8.099383406386293,8.592812538146973
8.028560417477644,8.55002498626709
7.954319892664882,8.494587898254395
7.878398738624073,8.453839302062988
7.8006970888022,8.38339900970459
7.720208191445526,8.329838752746582
7.637050761834119,8.273629188537598
7.551978512635907,8.2013521194458
7.463813961351708,8.145398139953613
7.373019691098944,8.07080364227295
7.280415308706247,8.001605033874512
7.1850534438409595,7.919615745544434
7.087415072696511,7.845335960388184
6.987750499999613,7.76796817779541
6.885881172853225,7.684800148010254
6.781521028742126,7.599698066711426
6.673643074180656,7.526989936828613
6.564578858458281,7.440543174743652
6.456758393245988,7.35122013092041
6.348830715632478,7.24271297454834
6.2409893251252075,7.150263786315918
6.133553205093823,7.049670219421387
6.02530306573798,6.941798210144043
5.917790766950185,6.849272727966309
5.809602758664594,6.748873710632324
5.7017108095341715,6.647154808044434
5.594226154335876,6.529433250427246
5.4863783616226245,6.424263954162598
5.378136759755456,6.332856178283691
5.270354021238977,6.209345817565918
5.162724087640162,6.0944929122924805
5.05487584662674,6.011626243591309
4.947114905532728,5.883021354675293
4.839163296027056,5.767495155334473
4.730955736963125,5.689122200012207
4.6234293972549585,5.579312324523926
4.515615311464711,5.4436750411987305
4.407727858210546,5.344365119934082
4.2995289518540885,5.250113487243652
4.191984745448172,5.112818717956543
4.084215263800322,5.039803504943848
3.9759968100016283,4.926270484924316
3.868237553574779,4.807713508605957
3.7598321368560144,4.706435203552246
3.652726007183383,4.599495887756348
3.5448296787017486,4.479445457458496
3.4366359408147398,4.389275550842285
3.3287814084975267,4.270840644836426
3.2212512467392513,4.177828788757324
3.1131469482016336,4.066990852355957
3.005475106067098,3.960301399230957
2.8976382105838905,3.8223390579223633
2.789852103057552,3.704127311706543
2.681982177639871,3.616696357727051
2.573826418644829,3.5120363235473633
2.46622626075173,3.395901679992676
2.3584573413312935,3.3033037185668945
2.25055550568051,3.187485694885254
2.1423227839999113,3.0866823196411133
2.034825879751122,2.9935102462768555
1.9265816956921724,2.8769826889038086
1.8187305324378107,2.775641441345215
1.7108355524766536,2.648982048034668
1.6033529186213809,2.5418481826782227
1.4954754662764869,2.452481269836426
1.3876166623648531,2.3412599563598633
1.2793986580629078,2.209977149963379
1.171925800062676,2.1162729263305664
1.0639904851955186,1.9963674545288086
0.9562256135896526,1.8929243087768555
0.8483013079095012,1.8059072494506836
0.7405043016535572,1.6978464126586914
0.6326498817796365,1.562809944152832
0.5247732151557678,1.4396276473999023
0.4165385816225991,1.3590497970581055
0.30905932037720923,1.2515840530395508
0.20113254251826979,1.1469430923461914
0.09330250313037712,1.030503273010254
-0.014896625639405591,0.941309928894043
-0.12240588687267401,0.8341665267944336
