should_axis,actual_axis
17.49953277143841,17.57227897644043
17.49953277143841,17.57227897644043
17.49953277143841,17.57227897644043
17.49953277143841,17.57215690612793
17.49953277143841,17.57215690612793
17.49953277143841,17.57215690612793
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57203483581543
17.49953277143841,17.57191276550293
17.49953277143841,17.57191276550293
17.49953277143841,17.57191276550293
17.49953277143841,17.57191276550293
17.49953277143841,17.57191276550293
17.49953277143841,17.57191276550293
17.49953277143841,17.57179069519043
17.49953277143841,17.57179069519043
17.49953277143841,17.57179069519043
17.49953277143841,17.57166862487793
17.49953277143841,17.57166862487793
17.49953277143841,17.57166862487793
17.49953277143841,17.57166862487793
17.49953277143841,17.57154655456543
17.49953277143841,17.57154655456543
17.499532771437917,17.57154655456543
17.49789461941322,17.57154655456543
17.48771229777757,17.57142448425293
17.463972774988427,17.57142448425293
17.424219045473983,17.57142448425293
17.368969071601054,17.57142448425293
17.30014967126696,17.57130241394043
17.220324460580702,17.57112693786621
17.132727623748796,17.56970977783203
17.04078767305569,17.56481170654297
16.94596123319635,17.55762481689453
16.848836959435992,17.52328109741211
16.747225112290096,17.501739501953125
16.634772524640773,17.498106002807617
16.499857949471167,17.490846633911133
16.343784336048476,17.442276000976562
16.177359475747092,17.394872665405273
16.009334463473497,17.319211959838867
15.835477813535842,17.20880699157715
15.651717467477303,17.155805587768555
15.45694262009599,17.097885131835938
15.252737050635307,16.995088577270508
15.040178795632539,16.91815185546875
14.814554179325878,16.88248634338379
14.578735218825424,16.814266204833984
14.334189442728723,16.637598037719727
14.074634338434516,16.484106063842773
13.807943043736158,16.28022575378418
13.545545997093669,16.06467056274414
13.285514665431082,15.792709350585938
13.02443172534241,15.602441787719727
12.762796757854337,15.370718002319336
12.502692851989142,15.120929718017578
12.241716735367392,14.860311508178711
11.979967883729127,14.614057540893555
11.719118697606952,14.319446563720703
11.45807027814124,14.112480163574219
11.198057701870848,13.83802604675293
10.937102240228247,13.536270141601562
10.675451778927515,13.341194152832031
10.414639826565622,13.074573516845703
10.154282870931777,12.739959716796875
9.893289901799237,12.554450988769531
9.6324458767516,12.290767669677734
9.371458341978956,12.013731002807617
9.110570288171917,11.696590423583984
8.849759155596907,11.483001708984375
8.588809403038548,11.20132064819336
8.327909116975755,10.9124755859375
8.06681068824059,10.638944625854492
7.804806065669585,10.365026473999023
7.545102802587103,10.089622497558594
7.284104120986032,9.791637420654297
7.023046736086323,9.509162902832031
6.762285070038606,9.202352523803711
6.501431260267552,8.922832489013672
6.240499720406735,8.639520645141602
5.979505662429878,8.333744049072266
5.718395001449636,8.029197692871094
5.456773080349734,7.729099273681641
5.1958241418481155,7.433008193969727
4.934917603976968,7.066822052001953
4.674931120437892,6.852022171020508
4.4131064330132626,6.550834655761719
4.15339392790626,6.3553009033203125
3.892281633549716,6.031370162963867
3.6311880945813195,5.798826217651367
3.3702397040421266,5.548482894897461
3.109012982805736,5.288934707641602
2.8484296185285976,4.996494293212891
2.5875165574932213,4.741678237915039
2.325681542615426,4.500188827514648
2.0657613762129476,4.232610702514648
1.8047507389616555,3.959474563598633
1.5436985151893712,3.7035064697265625
1.2827895350258571,3.3782882690429688
1.0211806602572182,3.1766529083251953
0.7609854299798896,2.8688316345214844
0.5000093133263996,2.6590614318847656
0.23918241557630257,2.3867721557617188
-0.02267597835648572,2.1135597229003906
-0.28273122661095784,1.8567276000976562
-0.5444898681899234,1.6043281555175781
-0.8046372601358122,1.3530254364013672
-1.065675075561292,1.0730857849121094
-1.3266011829291975,0.806915283203125
-1.5875066301161547,0.5563774108886719
-1.848341413108492,0.2924938201904297
-2.1102894980444233,0.032909393310546875
-2.3701340999953042,-0.28416064381599426
-2.6319525356139493,-0.5316601395606995
-2.8922230537307496,-0.7636833786964417
-3.1529681404749113,-1.0727769136428833
-3.4139776922946967,-1.2984753847122192
-3.6756691921612608,-1.5435658693313599
-3.9356923724817934,-1.809768795967102
-4.197077283287453,-2.0575618743896484
-4.457610090330726,-2.3391590118408203
-4.718472051453918,-2.595640182495117
-4.9792989492291095,-2.862255096435547
-5.240287026727568,-3.155416488647461
-5.50199674453852,-3.3878231048583984
-5.762159082395883,-3.64801025390625
-6.0232428365658475,-3.9186782836914062
-6.283998522170827,-4.171152114868164
-6.5449496367962245,-4.429712295532227
-6.805908902748364,-4.679281234741211
-7.0669170925267935,-4.9671478271484375
-7.327780958415467,-5.226930618286133
-7.589443104006788,-5.475408554077148
-7.849718517146175,-5.738525390625
-8.110503014290709,-6.008647918701172
-8.371955327694598,-6.258800506591797
-8.632560437616538,-6.543354034423828
-8.893187835896788,-6.804067611694336
-9.154251472607026,-7.108720779418945
-9.416012285131949,-7.310403823852539
-9.676966113385513,-7.580127716064453
-9.936902587680025,-7.853376388549805
-10.197952911939057,-8.108268737792969
-10.459276390096818,-8.379558563232422
-10.719798869658009,-8.637950897216797
-10.980841037342946,-8.900651931762695
-11.241636681274448,-9.150897979736328
-11.502617687661374,-9.423566818237305
-11.7635076462555,-9.680673599243164
-12.024386186657773,-9.943521499633789
-12.285446567007494,-10.201129913330078
-12.546216655787585,-10.457212448120117
-12.80729606292529,-10.75216293334961
-13.068244182091064,-10.985651016235352
-13.330251246980607,-11.248916625976562
-13.590041763993886,-11.501411437988281
-13.851841172798402,-11.77543830871582
-14.113180421403406,-12.033428192138672
-14.372805949124286,-12.32485580444336
-14.634304472695757,-12.549076080322266
-14.895477923136003,-12.821920394897461
-15.155728871736706,-13.116971969604492
-15.416496241635485,-13.324472427368164
-15.677468559189824,-13.589248657226562
-15.938317473943423,-13.862251281738281
-16.19943139650342,-14.12714958190918
-16.460272968810344,-14.37791633605957
-16.72130779919022,-14.65053939819336
-16.982181444617954,-15.006248474121094
-17.24295480019549,-15.178110122680664
-17.503894225266976,-15.423074722290039
-17.764823594244557,-15.771997451782227
-18.025677946744942,-15.958152770996094
-18.28688237960218,-16.21617889404297
-18.548150139446417,-16.518310546875
-18.80873513189805,-16.738468170166016
-19.06957317643592,-17.074588775634766
-19.330424538714745,-17.256927490234375
-19.59219975439167,-17.53829574584961
-19.852415644851863,-17.785747528076172
-20.113332510219767,-18.07692527770996
-20.37423197697249,-18.307680130004883
-20.635833785827902,-18.624380111694336
-20.89693574751552,-18.84064292907715
-21.15681568940886,-19.092870712280273
-21.41862107342628,-19.345359802246094
-21.678772817658626,-19.607898712158203
-21.939705719577795,-19.868785858154297
-22.20057855089166,-20.140762329101562
-22.46239617241937,-20.46079444885254
-22.72244136452427,-20.69458770751953
-22.983538979136465,-20.95793914794922
-23.245226132001438,-21.184669494628906
-23.505371353037543,-21.443126678466797
-23.767057691774554,-21.7015323638916
-24.02710614549202,-21.983041763305664
-24.2888691341185,-22.266468048095703
-24.5490154353854,-22.48395347595215
-24.810063922783826,-22.82162857055664
-25.072933563379877,-23.020708084106445
-25.333147544959935,-23.26749610900879
-25.590737007458102,-23.59491729736328
-25.848777618122053,-23.83567237854004
-26.10060408771634,-24.061092376708984
-26.340072977330898,-24.326818466186523
-26.571595387951195,-24.571887969970703
-26.79444687819393,-24.845455169677734
-27.006229172034896,-25.106788635253906
-27.209569249370258,-25.349695205688477
-27.40441811333933,-25.609983444213867
-27.590516278055585,-25.869091033935547
-27.76418216143112,-26.115577697753906
-27.930683946014337,-26.34856414794922
-28.095007309718316,-26.57782745361328
-28.252274494643103,-26.803112030029297
-28.390835643936917,-27.0224609375
-28.50650986092522,-27.2316837310791
-28.609166032730283,-27.45341682434082
-28.704476095068717,-27.629444122314453
-28.795715843215593,-27.79410743713379
-28.883233192589124,-27.981542587280273
-28.965749518663394,-28.12432289123535
-29.04273405327481,-28.263328552246094
-29.11225189167238,-28.404556274414062
-29.172041693033442,-28.511104583740234
-29.22049098262926,-28.636878967285156
-29.25573625324943,-28.73089027404785
-29.277617553249055,-28.84358024597168
-29.286491941056518,-28.94597625732422
-29.286855399330506,-29.026174545288086
-29.286855399330506,-29.081153869628906
-29.286855399330506,-29.146839141845703
-29.286855399330506,-29.220333099365234
-29.286855399330506,-29.224365234375
-29.286855399330506,-29.253755569458008
-29.286855399330506,-29.28968048095703
-29.286855399330506,-29.307172775268555
-29.286855399330506,-29.362932205200195
-29.286855399330506,-29.370283126831055
-29.286855399330506,-29.3803768157959
-29.286855399330506,-29.38560676574707
-29.286855399330506,-29.38597297668457
-29.286855399330506,-29.387718200683594
-29.286855399330506,-29.390485763549805
-29.286855399330506,-29.39085578918457
-29.286855399330506,-29.39085578918457
-29.286855399330506,-29.39085578918457
-29.286855399330506,-29.39085578918457
-29.286855399330506,-29.390987396240234
-29.286855399330506,-29.39097785949707
-29.286855399330506,-29.39097785949707
-29.286855399330506,-29.39097785949707
-29.286855399330506,-29.39097785949707
-29.286855399330506,-29.39097785949707
