should_axis,actual_axis
-10.76256191406497,-10.733865737915039
17.515030642591842,17.572288513183594
17.515030642591842,17.572166442871094
17.515030642591842,17.572166442871094
17.515030642591842,17.572166442871094
17.515030642591842,17.572044372558594
17.515030642591842,17.572044372558594
17.515030642591842,17.572044372558594
17.515030642591842,17.572044372558594
17.515030642591842,17.572044372558594
17.515030642591842,17.571922302246094
17.515030642591842,17.571922302246094
17.515030642591842,17.571922302246094
17.515030642591842,17.571800231933594
17.515030642591842,17.571800231933594
17.515030642591842,17.571800231933594
17.515030642591842,17.571754455566406
17.515030642591842,17.571678161621094
17.515030642591842,17.571571350097656
17.515030642591842,17.571556091308594
17.515030642591842,17.571556091308594
17.515030642591842,17.571556091308594
17.515030642591842,17.571434020996094
17.515030642591842,17.571434020996094
17.515030642591842,17.571311950683594
17.515030642591842,17.571311950683594
17.515030642591842,17.571311950683594
17.515030642536722,17.571189880371094
17.513391801406673,17.5712833404541
17.50322968152865,17.571067810058594
17.479549026518704,17.571067810058594
17.43995807195462,17.571067810058594
17.385018871629054,17.570945739746094
17.3162945385161,17.570905685424805
17.2366678317055,17.5703125
17.149515413359406,17.567855834960938
17.057607839348915,17.563255310058594
16.963081877720896,17.547115325927734
16.864940747867767,17.51274871826172
16.764318944383824,17.499967575073242
16.652403322368777,17.483144760131836
16.51952567919982,17.416595458984375
16.365166891403096,17.320650100708008
16.1987858511747,17.213409423828125
16.02948503319981,17.098018646240234
15.853350872656565,17.0318546295166
15.663196620183905,16.936052322387695
15.46116506429654,16.846651077270508
15.252313876811463,16.732398986816406
15.035240411416934,16.624610900878906
14.80853622146873,16.50778579711914
14.574135874535743,16.3127498626709
14.33102842893954,16.14338493347168
14.079793268451976,15.895265579223633
13.819759385146899,15.713048934936523
13.552537831585157,15.539688110351562
13.27351369732154,15.28654670715332
12.98727129317062,15.095819473266602
12.694133507563215,14.828433990478516
12.390269771386407,14.642066955566406
12.080832397207992,14.426168441772461
11.761282801408678,14.111494064331055
11.432371587983132,13.862617492675781
11.097822914659904,13.616703033447266
10.752412910143642,13.342453002929688
10.399187746849673,13.064884185791016
10.033289111370292,12.759162902832031
9.663432046150367,12.476036071777344
9.28459549962197,12.153331756591797
8.899625263703518,11.828191757202148
8.505616672202565,11.506246566772461
8.105091096388495,11.169157028198242
7.699495666663927,10.801582336425781
7.2871994993614635,10.458381652832031
6.868251488092426,10.063867568969727
6.437291540870127,9.645650863647461
5.999448083721563,9.348958969116211
5.565399267205392,8.929141998291016
5.128978853799365,8.57089614868164
4.695676320019921,8.173450469970703
4.2606161597564185,7.758472442626953
3.825564150131521,7.361476898193359
3.3904894874009304,6.929073333740234
2.9556110276092675,6.509271621704102
2.520432599961052,6.068052291870117
2.0837996835370065,5.5867767333984375
1.6496706732717719,5.202642440795898
1.2144831847484554,4.762849807739258
0.7805286199930259,4.337959289550781
0.34565876475166774,3.893512725830078
-0.09058629014880785,3.4567108154296875
-0.5244601997743346,3.0165042877197266
-0.9608525221420056,2.575366973876953
-1.3944563772698433,2.1556854248046875
-1.829392384145025,1.7076339721679688
-2.264733928476233,1.2968635559082031
-2.6990269693477216,0.841064453125
-3.134165062004535,0.40746307373046875
-3.569224317807023,-0.0217819232493639
-4.004443978106903,-0.45757296681404114
-4.440573945149127,-0.9036999344825745
-4.874399823639393,-1.3388482332229614
-5.310267887624463,-1.874761700630188
-5.745094242932403,-2.2514421939849854
-6.178818172577162,-2.6684114933013916
-6.614344582582335,-3.09340500831604
-7.0494532353006045,-3.601969003677368
-7.484087921835075,-3.971191644668579
-7.918962309690929,-4.519711017608643
-8.356193340903468,-4.8404316902160645
-8.78928517666104,-5.327856540679932
-9.224227074664903,-5.702337741851807
-9.659009930408947,-6.228394031524658
-10.094388623670664,-6.690512180328369
-10.529034193382179,-7.03277063369751
-10.964001467602039,-7.444918155670166
-11.40013142610995,-7.916256427764893
-11.834037967775366,-8.320942878723145
-12.270483297801869,-8.780421257019043
-12.704311899274606,-9.224331855773926
-13.14027556360721,-9.664576530456543
-13.575270019835239,-10.154036521911621
-14.010276264534903,-10.515908241271973
-14.44397844325081,-10.958407402038574
-14.880231205346304,-11.387194633483887
-15.314033517332795,-11.938115119934082
-15.748595256628967,-12.30127239227295
-16.18434823264459,-12.736065864562988
-16.618965702256492,-13.143675804138184
-17.05528473826025,-13.568589210510254
-17.49195674122929,-14.026995658874512
-17.921217503104206,-14.45844554901123
-18.34503099427574,-14.879395484924316
-18.7598752296699,-15.319308280944824
-19.169145149872172,-15.826560020446777
-19.572466628599184,-16.28209114074707
-19.969371402959514,-16.624956130981445
-20.35943707509401,-17.069679260253906
-20.73843255717374,-17.485071182250977
-21.111712086922314,-17.918418884277344
-21.479262761561042,-18.37079620361328
-21.83645856102214,-18.83228874206543
-22.187314921404944,-19.171756744384766
-22.530854237631225,-19.578630447387695
-22.865998408748244,-19.983922958374023
-23.19030766371776,-20.357574462890625
-23.517230495572285,-20.793935775756836
-23.83981401842497,-21.15938949584961
-24.150541518246737,-21.492008209228516
-24.455168288553505,-21.85507583618164
-24.749790749328294,-22.281295776367188
-25.037716416559796,-22.590951919555664
