should_axis6,actual_axis6
19.290712396711456,19.269638061523438
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.290712396711456,19.291976928710938
19.288684371120322,19.291976928710938
19.27603287336501,19.291976928710938
19.24637378725767,19.291976928710938
19.197222916647267,19.291976928710938
19.129061226271705,19.291976928710938
19.04450452563331,19.291976928710938
18.947265520882393,19.291976928710938
18.841386653457203,19.291976928710938
18.729817858204132,19.291976928710938
18.61501307064497,19.292057037353516
18.497312081130115,19.291339874267578
18.3710121398383,19.27152442932129
18.221641777787227,19.223407745361328
18.046678182514466,19.16612434387207
17.846963471615723,19.093029022216797
17.64332115916653,19.008132934570312
17.43498317683259,18.922571182250977
17.210142405695663,18.819360733032227
16.96988375083635,18.71867561340332
16.71764502699052,18.588603973388672
16.45621528591445,18.464937210083008
16.179026591766398,18.316192626953125
15.890165190300955,18.151721954345703
15.592158828854688,17.97710418701172
15.282796253412423,17.790569305419922
14.96026620207406,17.54921531677246
14.632478818999036,17.36530876159668
14.289446794857827,17.135902404785156
13.93637552401198,16.89893341064453
13.565905979280602,16.630420684814453
13.186213122818092,16.380342483520508
12.805962448904767,16.101425170898438
12.421943237126765,15.766988754272461
12.03989448075162,15.505186080932617
11.659182077402448,15.20334243774414
11.277164583453263,14.875293731689453
10.8954240189171,14.566164016723633
10.5132143471293,14.197662353515625
10.131210384732055,13.827169418334961
9.749270084498864,13.523454666137695
9.36728044439965,13.087945938110352
8.985636572086593,12.734464645385742
8.600552913626618,12.363073348999023
8.220006828551815,11.976432800292969
7.838150480784535,11.560283660888672
7.457558643277368,11.212728500366211
7.075455205388553,10.790990829467773
6.693372455427376,10.461206436157227
6.311650996998209,10.060569763183594
5.929846376018447,9.692279815673828
5.547577811722243,9.284942626953125
5.165380867312221,8.906988143920898
4.783677308315339,8.551971435546875
4.401549599963495,8.145774841308594
4.018554479633627,7.792514801025391
3.637897783039274,7.38458251953125
3.256114246920026,7.035615921020508
2.8738970119786638,6.613470077514648
2.4918651940360275,6.207616806030273
2.10966705782531,5.880434036254883
1.7282201455940094,5.468297958374023
1.346338732973086,5.0789031982421875
0.9638744003753639,4.701183319091797
0.5815071577872557,4.290060043334961
0.20028227043842842,3.968534469604492
-0.18199306215453107,3.5774803161621094
-0.5637654488634539,3.185689926147461
-0.9464553776412901,2.815195083618164
-1.3281207393392478,2.430166244506836
-1.7095935111474936,2.0704307556152344
-2.091649607100917,1.6135272979736328
-2.4738783776383877,1.2429027557373047
-2.8558779647309445,0.8772869110107422
-3.2388742770559116,0.48972511291503906
-3.619788017608206,0.11417770385742188
-4.001721951428842,-0.2834224998950958
-4.383602967122374,-0.6208801865577698
-4.76544499076149,-1.0399152040481567
-5.147756526964986,-1.479061245918274
-5.529661423213064,-1.772314190864563
-5.914205531406967,-2.1498987674713135
-6.293093201482761,-2.5548460483551025
-6.675381261441253,-2.919647455215454
-7.057665746344122,-3.342815637588501
-7.440350109634093,-3.682790994644165
-7.821057341097251,-4.082155704498291
-8.20436479981804,-4.442585468292236
-8.586921042414277,-4.830091953277588
-8.967192581249511,-5.201197147369385
-9.349184215800213,-5.60404634475708
-9.731301580348239,-5.981525897979736
-10.11349414587753,-6.376974582672119
-10.495027401339243,-6.749874591827393
-10.876934672581068,-7.147043704986572
-11.25880056980885,-7.531486988067627
-11.642166921033777,-7.8777947425842285
-12.023090608130858,-8.264880180358887
-12.406162520334966,-8.664706230163574
-12.786685923688436,-9.034070014953613
-13.168727696078893,-9.459115028381348
-13.552967815474016,-9.81867504119873
-13.934186744062629,-10.178864479064941
