should_axis4,actual_axis4
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563730025,-22.984256744384766
-22.980320563287027,-22.984256744384766
-22.979287007088633,-22.984256744384766
-22.97303838708316,-22.984256744384766
-22.957905641184766,-22.984256744384766
-22.932395127698353,-22.984256744384766
-22.89623792485877,-22.984256744384766
-22.849980475454323,-22.984256744384766
-22.795245393511394,-22.984256744384766
-22.734093129900156,-22.98418426513672
-22.668263914558413,-22.983535766601562
-22.599641135165342,-22.97665023803711
-22.529038129217238,-22.969844818115234
-22.456893318243125,-22.930320739746094
-22.38256958682895,-22.912445068359375
-22.30207123509467,-22.87845230102539
-22.20875130728596,-22.813077926635742
-22.099376191360037,-22.755353927612305
-21.979172864393014,-22.703933715820312
-21.854954339263244,-22.64130401611328
-21.729899813131773,-22.56989288330078
-21.599201138133616,-22.49504280090332
-21.46122652281697,-22.415895462036133
-21.315225959207453,-22.32974624633789
-21.16455386560219,-22.248483657836914
-21.00854858830013,-22.147449493408203
-20.845444490263542,-22.03986930847168
-20.67508550021641,-21.915943145751953
-20.499302708669735,-21.78028106689453
-20.31962121855466,-21.67224884033203
-20.132412150991364,-21.53882598876953
-19.941002090213015,-21.3958740234375
-19.74376918098876,-21.258081436157227
-19.53982368184747,-21.11009979248047
-19.331747220799567,-20.94508934020996
-19.118463730389806,-20.755414962768555
-18.89733824711325,-20.606857299804688
-18.67193649557485,-20.434194564819336
-18.442227925957845,-20.209081649780273
-18.2070514347903,-20.059038162231445
