should_axis,actual_axis
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499485969543457
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.49944019317627
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499520301818848
12.499343990197085,12.499520301818848
12.499343990197085,12.499520301818848
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.49947452545166
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499468803405762
12.499343990197085,12.49953556060791
12.499343990197085,12.49953556060791
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499611854553223
12.499343990197085,12.499512672424316
12.499343990197085,12.499611854553223
